time,TxCnt
2019-01-17T00:00:00.000Z,5866799.0
2019-01-18T00:00:00.000Z,5816697.0
2019-01-19T00:00:00.000Z,5587437.0
2019-01-20T00:00:00.000Z,4690585.0
2019-01-21T00:00:00.000Z,4953262.0
2019-01-22T00:00:00.000Z,5019651.0
2019-01-23T00:00:00.000Z,5631968.0
2019-01-24T00:00:00.000Z,5518593.0
2019-01-25T00:00:00.000Z,6015649.0
2019-01-26T00:00:00.000Z,6027251.0
2019-01-27T00:00:00.000Z,6191302.0
2019-01-28T00:00:00.000Z,6336534.0
2019-01-29T00:00:00.000Z,6117863.0
2019-01-30T00:00:00.000Z,6184354.0
2019-01-31T00:00:00.000Z,6382021.0
2019-02-01T00:00:00.000Z,5852127.0
2019-02-02T00:00:00.000Z,5970364.0
2019-02-03T00:00:00.000Z,5363373.0
2019-02-04T00:00:00.000Z,5290268.0
2019-02-05T00:00:00.000Z,4838584.0
2019-02-06T00:00:00.000Z,4814211.0
2019-02-07T00:00:00.000Z,5193626.0
2019-02-08T00:00:00.000Z,4802863.0
2019-02-09T00:00:00.000Z,4737997.0
2019-02-10T00:00:00.000Z,4348230.0
2019-02-11T00:00:00.000Z,4392491.0
2019-02-12T00:00:00.000Z,4643305.0
2019-02-13T00:00:00.000Z,5004493.0
2019-02-14T00:00:00.000Z,5141407.0
2019-02-15T00:00:00.000Z,4878958.0
2019-02-16T00:00:00.000Z,5484851.0
2019-02-17T00:00:00.000Z,4930436.0
2019-02-18T00:00:00.000Z,4621347.0
2019-02-19T00:00:00.000Z,5056510.0
2019-02-20T00:00:00.000Z,4775765.0
2019-02-21T00:00:00.000Z,4435940.0
2019-02-22T00:00:00.000Z,4665507.0
2019-02-23T00:00:00.000Z,4621876.0
2019-02-24T00:00:00.000Z,4088193.0
2019-02-25T00:00:00.000Z,4557499.0
2019-02-26T00:00:00.000Z,4524447.0
2019-02-27T00:00:00.000Z,4286573.0
2019-02-28T00:00:00.000Z,4286625.0
2019-03-01T00:00:00.000Z,4179879.0
2019-03-02T00:00:00.000Z,4114884.0
2019-03-03T00:00:00.000Z,4264659.0
2019-03-04T00:00:00.000Z,4342931.0
2019-03-05T00:00:00.000Z,4132272.0
2019-03-06T00:00:00.000Z,4134411.0
2019-03-07T00:00:00.000Z,4172909.0
2019-03-08T00:00:00.000Z,4313543.0
2019-03-09T00:00:00.000Z,3842924.0
2019-03-10T00:00:00.000Z,4131609.0
2019-03-11T00:00:00.000Z,4311099.0
2019-03-12T00:00:00.000Z,4047689.0
2019-03-13T00:00:00.000Z,4052143.0
2019-03-14T00:00:00.000Z,4471043.0
2019-03-15T00:00:00.000Z,4645805.0
2019-03-16T00:00:00.000Z,4032771.0
2019-03-17T00:00:00.000Z,3869180.0
2019-03-18T00:00:00.000Z,4144488.0
2019-03-19T00:00:00.000Z,4192890.0
2019-03-20T00:00:00.000Z,4060061.0
2019-03-21T00:00:00.000Z,4381426.0
2019-03-22T00:00:00.000Z,4803151.0
2019-03-23T00:00:00.000Z,4749111.0
2019-03-24T00:00:00.000Z,4579325.0
2019-03-25T00:00:00.000Z,5473141.0
2019-03-26T00:00:00.000Z,5110994.0
2019-03-27T00:00:00.000Z,5732425.0
2019-03-28T00:00:00.000Z,5278931.0
2019-03-29T00:00:00.000Z,5442540.0
2019-03-30T00:00:00.000Z,5643712.0
2019-03-31T00:00:00.000Z,5664489.0
2019-04-01T00:00:00.000Z,5273011.0
2019-04-02T00:00:00.000Z,5627873.0
2019-04-03T00:00:00.000Z,5293439.0
2019-04-04T00:00:00.000Z,5350515.0
2019-04-05T00:00:00.000Z,4983243.0
2019-04-06T00:00:00.000Z,5499396.0
2019-04-07T00:00:00.000Z,4722060.0
2019-04-08T00:00:00.000Z,5374650.0
2019-04-09T00:00:00.000Z,5498514.0
2019-04-10T00:00:00.000Z,5482015.0
2019-04-11T00:00:00.000Z,5425272.0
2019-04-12T00:00:00.000Z,5470702.0
2019-04-13T00:00:00.000Z,5088175.0
2019-04-14T00:00:00.000Z,5279225.0
2019-04-15T00:00:00.000Z,5694528.0
2019-04-16T00:00:00.000Z,5246057.0
2019-04-17T00:00:00.000Z,5393934.0
2019-04-18T00:00:00.000Z,5679894.0
2019-04-19T00:00:00.000Z,5018033.0
2019-04-20T00:00:00.000Z,4644984.0
2019-04-21T00:00:00.000Z,4698471.0
2019-04-22T00:00:00.000Z,5201596.0
2019-04-23T00:00:00.000Z,5291919.0
2019-04-24T00:00:00.000Z,5490741.0
2019-04-25T00:00:00.000Z,5367466.0
2019-04-26T00:00:00.000Z,5333723.0
2019-04-27T00:00:00.000Z,5277825.0
2019-04-28T00:00:00.000Z,5160814.0
2019-04-29T00:00:00.000Z,5257374.0
2019-04-30T00:00:00.000Z,5218435.0
2019-05-01T00:00:00.000Z,4508793.0
2019-05-02T00:00:00.000Z,4314735.0
2019-05-03T00:00:00.000Z,4468292.0
2019-05-04T00:00:00.000Z,4253422.0
2019-05-05T00:00:00.000Z,5129962.0
2019-05-06T00:00:00.000Z,5133135.0
2019-05-07T00:00:00.000Z,5786685.0
2019-05-08T00:00:00.000Z,5422652.0
2019-05-09T00:00:00.000Z,5193503.0
2019-05-10T00:00:00.000Z,5165513.0
2019-05-11T00:00:00.000Z,5108717.0
2019-05-12T00:00:00.000Z,5086530.0
2019-05-13T00:00:00.000Z,4805953.0
2019-05-14T00:00:00.000Z,4998091.0
2019-05-15T00:00:00.000Z,4961553.0
2019-05-16T00:00:00.000Z,5243000.0
2019-05-17T00:00:00.000Z,5117729.0
2019-05-18T00:00:00.000Z,4927787.0
2019-05-19T00:00:00.000Z,5021426.0
2019-05-20T00:00:00.000Z,5116787.0
2019-05-21T00:00:00.000Z,5347092.0
2019-05-22T00:00:00.000Z,5091165.0
2019-05-23T00:00:00.000Z,5080030.0
2019-05-24T00:00:00.000Z,4760000.0
2019-05-25T00:00:00.000Z,4709314.0
2019-05-26T00:00:00.000Z,4804066.0
2019-05-27T00:00:00.000Z,5483488.0
2019-05-28T00:00:00.000Z,5086664.0
2019-05-29T00:00:00.000Z,5172885.0
2019-05-30T00:00:00.000Z,5159796.0
2019-05-31T00:00:00.000Z,5205541.0
2019-06-01T00:00:00.000Z,5202585.0
2019-06-02T00:00:00.000Z,4864157.0
2019-06-03T00:00:00.000Z,5096815.0
2019-06-04T00:00:00.000Z,5603629.0
2019-06-05T00:00:00.000Z,5827642.0
2019-06-06T00:00:00.000Z,5658361.0
2019-06-07T00:00:00.000Z,5537268.0
2019-06-08T00:00:00.000Z,5520864.0
2019-06-09T00:00:00.000Z,5334606.0
2019-06-10T00:00:00.000Z,5365628.0
2019-06-11T00:00:00.000Z,5793926.0
2019-06-12T00:00:00.000Z,5554180.0
2019-06-13T00:00:00.000Z,5573213.0
2019-06-14T00:00:00.000Z,5314705.0
2019-06-15T00:00:00.000Z,5331132.0
2019-06-16T00:00:00.000Z,5323042.0
2019-06-17T00:00:00.000Z,5759862.0
2019-06-18T00:00:00.000Z,6203142.0
2019-06-19T00:00:00.000Z,6205714.0
2019-06-20T00:00:00.000Z,6443681.0
2019-06-21T00:00:00.000Z,6621105.0
2019-06-22T00:00:00.000Z,6047776.0
2019-06-23T00:00:00.000Z,6163201.0
2019-06-24T00:00:00.000Z,5934995.0
2019-06-25T00:00:00.000Z,6301396.0
2019-06-26T00:00:00.000Z,6335618.0
2019-06-27T00:00:00.000Z,6071408.0
2019-06-28T00:00:00.000Z,5797399.0
2019-06-29T00:00:00.000Z,5942852.0
2019-06-30T00:00:00.000Z,5894569.0
2019-07-01T00:00:00.000Z,5345126.0
2019-07-02T00:00:00.000Z,5733906.0
2019-07-03T00:00:00.000Z,6046160.0
2019-07-04T00:00:00.000Z,6441256.0
2019-07-05T00:00:00.000Z,5413532.0
2019-07-06T00:00:00.000Z,6491294.0
2019-07-07T00:00:00.000Z,6760752.0
2019-07-08T00:00:00.000Z,6447119.0
2019-07-09T00:00:00.000Z,6665527.0
